"","TimeBodyAccelerationMagnitudeMean","TimeBodyAccelerationMagnitudeStandardDeviation","TimeGravityAccelerationMagnitudeMean","TimeGravityAccelerationMagnitudeStandardDeviation","TimeBodyAccelerationJerkMagnitudeMean","TimeBodyAccelerationJerkMagnitudeStandardDeviation","TimeBodyGyroMagnitudeMean","TimeBodyGyroMagnitudeStandardDeviation","TimeBodyGyroJerkMagnitudeMean","TimeBodyGyroJerkMagnitudeStandardDeviation","FrequencyBodyAccelerationMagnitudeMean","FrequencyBodyAccelerationMagnitudeStandardDeviation","FrequencyBodyBodyAccelerationJerkMagnitudeMean","FrequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation","FrequencyBodyBodyGyroMagnitudeMean","FrequencyBodyBodyGyroMagnitudeStandardDeviation","FrequencyBodyBodyGyroJerkMagnitudeMean","FrequencyBodyBodyGyroJerkMagnitudeStandardDeviation","Activity","Subject"
"96",-0.089840429,-0.20806055,-0.089840429,-0.20806055,-0.11413474,-0.10512383,-0.12304422,-0.12499318,-0.24979033,-0.25113264,-0.11492539,-0.38895614,-0.11731484,-0.096090417,-0.096642888,-0.30197348,-0.23378097,-0.32888667,"WALKING",1
"97",-0.11313628,-0.24002292,-0.11313628,-0.24002292,-0.098014076,-0.12212111,-0.091700752,-0.099522253,-0.22465346,-0.19401136,-0.14382747,-0.41830027,-0.13165627,-0.11600375,-0.064486452,-0.28667994,-0.14043862,-0.32881358,"WALKING",1
"98",-0.20671579,-0.26627391,-0.20671579,-0.26627391,-0.15230543,-0.14358044,-0.13599397,-0.14268962,-0.30267348,-0.30304085,-0.19711593,-0.42225968,-0.16751229,-0.11953962,-0.12906777,-0.30415416,-0.27644041,-0.39035666,"WALKING",1
"99",-0.046277939,-0.20362526,-0.046277939,-0.20362526,-0.096391431,-0.11268336,-0.039073593,-0.26132279,-0.28645834,-0.38555145,-0.02293362,-0.45130248,-0.064023916,-0.1854781,-0.24314196,-0.40587447,-0.35506576,-0.47367033,"WALKING",1
"100",-0.0067882519,-0.1833052,-0.0067882519,-0.1833052,-0.07225395,-0.076899022,-0.12962864,-0.23547414,-0.33515804,-0.44745156,-0.03944066,-0.40432436,-0.024979346,-0.15457071,-0.28576637,-0.33204219,-0.44716263,-0.48223636,"WALKING",1
"101",-0.044258164,-0.24087174,-0.044258164,-0.24087174,-0.10687664,-0.13172475,-0.19294622,-0.22935232,-0.2998284,-0.31259403,-0.1417754,-0.42086558,-0.014190613,-0.3048822,-0.2332989,-0.3615454,-0.2971822,-0.37921508,"WALKING",1
"102",-0.041734145,-0.16345806,-0.041734145,-0.16345806,-0.049040264,0.055555796,-0.11201361,-0.13818532,-0.16427708,-0.12044922,-0.046588109,-0.36757695,0.14902796,-0.055870716,-0.12431494,-0.30043308,-0.14724914,-0.14526252,"WALKING",1
"103",-0.083892745,-0.135501,-0.083892745,-0.135501,-0.1137836,0.053617929,-0.08864427,-0.11513234,-0.20180057,-0.16298274,-0.065555728,-0.31192581,0.11159718,-0.029341473,-0.076998524,-0.30170548,-0.17288386,-0.20925775,"WALKING",1
"104",-0.070705961,-0.12111633,-0.070705961,-0.12111633,-0.087147945,0.014729942,-0.093538752,-0.11111527,-0.23656221,-0.25478179,-0.0025289508,-0.33226361,0.037196642,-0.021848235,-0.085531348,-0.28821455,-0.20679172,-0.37097505,"WALKING",1
"105",-0.069540692,-0.1574232,-0.069540692,-0.1574232,-0.14261311,-0.067012367,-0.14195426,-0.18180899,-0.29604805,-0.29858896,-0.055347995,-0.35198053,-0.070366165,-0.069383752,-0.15697818,-0.34581942,-0.25723608,-0.39936344,"WALKING",1
"106",-0.086942954,-0.2251967,-0.086942954,-0.2251967,-0.20374475,-0.19153489,-0.21146554,-0.24228744,-0.36694566,-0.42317337,-0.16675188,-0.38048312,-0.16543159,-0.22728925,-0.27229264,-0.35178264,-0.39669654,-0.49782738,"WALKING",1
"107",-0.064423256,-0.15965905,-0.064423256,-0.15965905,-0.088474992,-0.066587764,-0.15839268,-0.18043843,-0.29703671,-0.34890167,-0.052787972,-0.35713929,-0.006305701,-0.15557509,-0.19874266,-0.30999068,-0.33434807,-0.41546378,"WALKING",1
"108",-0.046465246,-0.1863706,-0.046465246,-0.1863706,-0.046028879,-0.060305933,-0.11307203,-0.19549783,-0.29347209,-0.36498378,-0.068781145,-0.3876761,-0.018739839,-0.11642689,-0.26829738,-0.28341605,-0.36981263,-0.40259904,"WALKING",1
"109",-0.066594317,-0.25965723,-0.066594317,-0.25965723,-0.085681968,-0.11614363,-0.10537089,-0.20471308,-0.28738884,-0.36668668,-0.20435789,-0.40762296,-0.066482075,-0.1898893,-0.25351284,-0.30757282,-0.35244174,-0.43098331,"WALKING",1
"110",-0.10472185,-0.24911625,-0.10472185,-0.24911625,-0.1108178,-0.12726716,-0.094159584,-0.14972158,-0.25288058,-0.30844168,-0.17183517,-0.41305487,-0.076468804,-0.19893948,-0.12484853,-0.31950765,-0.26350024,-0.42342258,"WALKING",1
"111",-0.14610056,-0.25310151,-0.14610056,-0.25310151,-0.1494498,-0.1506556,-0.12915323,-0.14860995,-0.29020643,-0.31878729,-0.20596282,-0.39688383,-0.17050555,-0.13135164,-0.1436749,-0.30188274,-0.27149726,-0.43771207,"WALKING",1
"112",-0.028582068,-0.077856582,-0.028582068,-0.077856582,-0.012743439,-0.040980579,0.080741014,-0.054343677,-0.24647263,-0.30047131,0.011039192,-0.27529782,0.0073370091,-0.1124273,-0.11222826,-0.1767629,-0.28681595,-0.36801892,"WALKING",1
"113",-0.11131172,-0.2404174,-0.11131172,-0.2404174,-0.13280349,-0.14814142,-0.088967213,-0.17357713,-0.36545773,-0.41555168,-0.11697774,-0.43790994,-0.11162625,-0.20312045,-0.22060826,-0.28315595,-0.42712368,-0.44092133,"WALKING",1
"114",-0.12637248,-0.27993018,-0.12637248,-0.27993018,-0.16651819,-0.16613371,-0.13205354,-0.2117407,-0.32700025,-0.36998523,-0.1929504,-0.44548666,-0.16550496,-0.17233329,-0.26882567,-0.30761212,-0.37814193,-0.40271978,"WALKING",1
"115",-0.10568614,-0.22777514,-0.10568614,-0.22777514,-0.17747339,-0.1880068,-0.11456656,-0.17649982,-0.28505454,-0.3549173,-0.15719815,-0.39052727,-0.19654319,-0.18169343,-0.18818307,-0.31190146,-0.34010668,-0.42102192,"WALKING",1
"116",-0.083591,-0.20178048,-0.083591,-0.20178048,-0.17541493,-0.092307754,-0.14382046,-0.1486638,-0.29974064,-0.33627652,-0.085015447,-0.39987027,-0.086541332,-0.10569655,-0.15471152,-0.29203848,-0.36021912,-0.3521235,"WALKING",1
"117",-0.067429345,-0.24842236,-0.067429345,-0.24842236,-0.11932781,-0.051215632,-0.17635239,-0.21538294,-0.30820062,-0.35804112,-0.18015689,-0.40652713,-0.052196241,-0.056738314,-0.23629253,-0.33644829,-0.35710169,-0.40498368,"WALKING",1
"118",-0.12064647,-0.28608766,-0.12064647,-0.28608766,-0.13446971,-0.12121954,-0.19818739,-0.3062892,-0.33990157,-0.43255374,-0.19108306,-0.45611943,-0.10768355,-0.14323308,-0.31980387,-0.41738711,-0.41231847,-0.49888911,"WALKING",1
"119",-0.23741525,-0.31617456,-0.23741525,-0.31617456,-0.26565846,-0.24096363,-0.20845692,-0.25988384,-0.39309771,-0.41091453,-0.23926092,-0.46963574,-0.2031898,-0.29733105,-0.29799466,-0.36074234,-0.38665511,-0.48364219,"WALKING",1
"120",-0.25039364,-0.30732494,-0.25039364,-0.30732494,-0.27551773,-0.20776821,-0.2455635,-0.1992659,-0.41154256,-0.40542066,-0.24066207,-0.45541626,-0.2158681,-0.2018278,-0.22394787,-0.32073596,-0.41270136,-0.43768385,"WALKING",1
"121",-0.24337187,-0.29851218,-0.24337187,-0.29851218,-0.25351855,-0.21583253,-0.25894769,-0.21165418,-0.41943199,-0.43451248,-0.21126565,-0.46186526,-0.25196175,-0.17698376,-0.25991394,-0.31377176,-0.43585902,-0.47170007,"WALKING",1
"122",-0.24631157,-0.31235944,-0.24631157,-0.31235944,-0.23883716,-0.26096449,-0.18804021,-0.22737358,-0.38627231,-0.39916334,-0.22100186,-0.47647705,-0.2181647,-0.3246622,-0.24519074,-0.34908752,-0.35996055,-0.49777513,"WALKING",1
"123",-0.19329251,-0.26403135,-0.19329251,-0.26403135,-0.15097398,-0.21620602,-0.084250228,-0.27712125,-0.33767732,-0.43977564,-0.20086108,-0.41643307,-0.1838019,-0.26499261,-0.29212917,-0.39232042,-0.38724842,-0.56088837,"WALKING",1
"124",-0.1648745,-0.25321409,-0.1648745,-0.25321409,-0.16853477,-0.2528474,-0.10205454,-0.20440033,-0.35272507,-0.48100763,-0.18776134,-0.40865994,-0.26515152,-0.24234801,-0.21110035,-0.33850922,-0.46366724,-0.54236514,"WALKING",1
"125",-0.20649227,-0.30455573,-0.20649227,-0.30455573,-0.24507052,-0.20201802,-0.22146274,-0.11190642,-0.38624313,-0.340818,-0.24937848,-0.44519626,-0.20472796,-0.20352685,-0.11751914,-0.2632155,-0.3328098,-0.39731236,"WALKING",1
"126",-0.17044085,-0.18820842,-0.17044085,-0.18820842,-0.31348196,-0.16996959,-0.38014863,-0.45624243,-0.45928239,-0.47554454,-0.14707763,-0.33831993,-0.11489946,-0.24919755,-0.40003775,-0.60156768,-0.46003811,-0.53467792,"WALKING_DOWNSTAIRS",1
"127",-0.048825749,-0.11708516,-0.048825749,-0.11708516,-0.18847274,-0.15700285,-0.3181541,-0.28504139,-0.36506094,-0.22428234,-0.053807078,-0.2920717,-0.086251433,-0.25748397,-0.18574668,-0.50106049,-0.19595375,-0.31756213,"WALKING_DOWNSTAIRS",1
"128",-0.088540677,-0.047252457,-0.088540677,-0.047252457,-0.16234534,-0.07065457,-0.034722567,-0.039304038,-0.27607448,-0.11145682,-0.026763659,-0.20700112,-0.052287846,-0.10043928,-0.016616702,-0.22657702,-0.12881429,-0.1508711,"WALKING_DOWNSTAIRS",1
"129",-0.098690394,0.013313042,-0.098690394,0.013313042,-0.14837988,-0.061243742,-0.0017205241,-0.14390788,-0.33121028,-0.34730564,0.13857762,-0.2225121,-0.06871901,-0.058501644,-0.21859904,-0.23900998,-0.3306513,-0.41445103,"WALKING_DOWNSTAIRS",1
"130",0.028422451,0.18395782,0.028422451,0.18395782,-0.051003762,-0.029108804,-0.20791661,-0.39070152,-0.36898401,-0.5235515,0.24844729,-0.038304729,0.028128341,-0.11387575,-0.39392654,-0.49510104,-0.47817554,-0.62720248,"WALKING_DOWNSTAIRS",1
"131",0.080265708,0.19543705,0.080265708,0.19543705,-0.01073734,0.14195703,0.0084415748,-0.16083284,-0.26151775,-0.29158374,0.26861036,-0.034039418,0.15583162,0.1166262,-0.14205179,-0.32330905,-0.30568085,-0.32229578,"WALKING_DOWNSTAIRS",1
"132",-0.025681958,0.045663428,-0.025681958,0.045663428,-0.11114242,0.15592242,0.069394797,-0.21837437,-0.30103766,-0.23241768,0.15786558,-0.18617267,0.1285087,0.18855262,-0.18616832,-0.38094888,-0.26776962,-0.24068848,"WALKING_DOWNSTAIRS",1
"133",-0.07035973,-0.098669794,-0.07035973,-0.098669794,-0.20389863,-0.038613066,-0.13360978,-0.4419854,-0.41581756,-0.43280411,0.010734004,-0.30703554,-0.0068252185,-0.08694342,-0.3709736,-0.60390766,-0.40817548,-0.50842111,"WALKING_DOWNSTAIRS",1
"134",-0.077787454,-0.13898659,-0.077787454,-0.13898659,-0.19375257,-0.062550634,-0.25489683,-0.39109552,-0.38640437,-0.37454225,-0.054364745,-0.32405894,-0.060360287,-0.07203612,-0.354428,-0.52886717,-0.38010682,-0.41146393,"WALKING_DOWNSTAIRS",1
"135",0.13335858,0.24274736,0.13335858,0.24274736,0.032565846,0.32370015,-0.066701101,-0.10786138,-0.21706544,-0.03628165,0.37743229,-0.032966277,0.3516744,0.27824359,-0.0011116165,-0.35993431,-0.045316739,-0.089978912,"WALKING_DOWNSTAIRS",1
"136",0.12220578,0.15024177,0.12220578,0.15024177,0.019978718,0.16368011,-0.11303959,-0.18194848,-0.26009906,-0.17484412,0.2758551,-0.10633862,0.21162113,0.091256753,-0.12501278,-0.37415395,-0.13144583,-0.29666575,"WALKING_DOWNSTAIRS",1
"137",0.14755443,0.12467351,0.14755443,0.12467351,0.041938945,0.203088,0.13104171,0.070014431,-0.22040202,-0.075876712,0.27456719,-0.14492281,0.23698136,0.14919345,0.10655089,-0.14811375,-0.0049707227,-0.24911928,"WALKING_DOWNSTAIRS",1
"138",0.10014998,0.10625082,0.10014998,0.10625082,-0.029840701,0.10292112,0.16431371,0.073314928,-0.19962115,-0.13917226,0.27132415,-0.17078319,0.14686667,0.037236973,0.060879191,-0.10540063,-0.136903,-0.20306158,"WALKING_DOWNSTAIRS",1
"139",0.12090611,0.012738503,0.12090611,0.012738503,-0.091002161,-0.057355763,0.030720346,-0.023868319,-0.19112781,-0.12381434,0.007817413,-0.14201012,-0.068429084,-0.047598261,0.063267395,-0.27154578,-0.13385736,-0.17244728,"WALKING_DOWNSTAIRS",1
"140",0.073107976,-0.042658894,0.073107976,-0.042658894,-0.12276729,-0.050212589,0.017206344,0.03888813,-0.23817602,-0.17961948,0.15669004,-0.32634636,-0.018784159,-0.09845751,0.031010355,-0.13739218,-0.17059409,-0.2495013,"WALKING_DOWNSTAIRS",1
"141",0.0891215,0.072816678,0.0891215,0.072816678,-0.01036468,0.018851956,-0.0083430827,-0.19432413,-0.28761534,-0.38310075,0.19198834,-0.16778508,0.10183576,-0.10038422,-0.12082814,-0.40024832,-0.32529153,-0.5166988,"WALKING_DOWNSTAIRS",1
"142",0.17216127,0.13627899,0.17216127,0.13627899,-0.026174163,-0.018873206,-0.07848939,-0.37991965,-0.35978109,-0.43825071,0.113188,-0.027737109,0.007555202,-0.050582928,-0.35478316,-0.50939908,-0.3788545,-0.57034479,"WALKING_DOWNSTAIRS",1
"143",0.060417914,-0.026147128,0.060417914,-0.026147128,-0.10010991,-0.20737791,-0.10445792,-0.26290648,-0.35624769,-0.46677784,0.0481611,-0.22215207,-0.1178834,-0.3432825,-0.2925549,-0.36917458,-0.40116841,-0.6100203,"WALKING_DOWNSTAIRS",1
"144",0.059491854,-0.061657028,0.059491854,-0.061657028,-0.1277886,-0.12888439,-0.11579886,-0.21352886,-0.34102449,-0.41175141,0.053860651,-0.27974165,-0.099703966,-0.17235437,-0.19535163,-0.36648482,-0.36759352,-0.51105052,"WALKING_DOWNSTAIRS",1
"145",-0.018090242,-0.11528655,-0.018090242,-0.11528655,-0.060948522,-0.005088398,0.11059856,0.04826198,-0.28283089,-0.23500523,-0.0053009708,-0.32157475,0.0081418252,-0.026719428,-0.07690455,-0.046382456,-0.19277722,-0.34055324,"WALKING_DOWNSTAIRS",1
"146",0.071970206,0.051477845,0.071970206,0.051477845,0.01436136,-0.03041114,0.14053066,0.015332393,-0.17350353,-0.15995657,0.083741909,-0.13070057,0.023269953,-0.10915177,0.05462082,-0.19209454,-0.15183463,-0.23107572,"WALKING_DOWNSTAIRS",1
"147",0.040168399,0.15527003,0.040168399,0.15527003,-0.1478736,-0.19315203,-0.014713381,-0.16443039,-0.3256857,-0.32514533,0.076517098,0.017367981,-0.11646496,-0.30736106,-0.14894601,-0.32259014,-0.30087435,-0.40326244,"WALKING_DOWNSTAIRS",1
"148",-0.059902458,-0.058680362,-0.059902458,-0.058680362,-0.1667755,-0.25938135,-0.050395776,-0.19585906,-0.36658507,-0.40408907,0.0018766667,-0.24093073,-0.18852998,-0.35990221,-0.23130318,-0.30998427,-0.37831074,-0.48349842,"WALKING_DOWNSTAIRS",1
"149",-0.017039858,-0.17464507,-0.017039858,-0.17464507,-0.12028331,-0.25095663,-0.095271912,-0.38544003,-0.33874786,-0.39408504,-0.039549145,-0.39046852,-0.15954311,-0.39251711,-0.35124526,-0.5221899,-0.34270747,-0.51446856,"WALKING_DOWNSTAIRS",1
"150",-0.015987782,-0.079112664,-0.015987782,-0.079112664,-0.14706335,-0.19836589,-0.14273082,-0.40992223,-0.43260695,-0.53436189,-0.098982247,-0.21122453,-0.1378882,-0.28549435,-0.38846376,-0.53123556,-0.50614056,-0.60864282,"WALKING_DOWNSTAIRS",1
"151",-0.14452122,-0.33477144,-0.14452122,-0.33477144,-0.46148363,-0.54188479,-0.21757019,-0.16070864,-0.55426811,-0.57058347,-0.36359019,-0.4221008,-0.4904,-0.61971628,-0.2970371,-0.21444414,-0.57511456,-0.5945809,"WALKING_UPSTAIRS",1
"152",-0.18075029,-0.38786699,-0.18075029,-0.38786699,-0.49228098,-0.59120769,-0.28230236,-0.18366332,-0.58040867,-0.6092457,-0.43064914,-0.45970951,-0.54520291,-0.66016737,-0.33024104,-0.22781872,-0.61904102,-0.62284776,"WALKING_UPSTAIRS",1
"153",-0.14245791,-0.43158019,-0.14245791,-0.43158019,-0.52451544,-0.59173517,-0.050825995,0.10130039,-0.60543109,-0.64489902,-0.40260435,-0.53649165,-0.5545572,-0.64662673,-0.22320431,0.10688412,-0.62926092,-0.69225517,"WALKING_UPSTAIRS",1
"154",-0.11472258,-0.31243126,-0.11472258,-0.31243126,-0.48636301,-0.52627199,0.01382027,0.008518332,-0.57979101,-0.610908,-0.27377158,-0.44179793,-0.47714495,-0.59937305,-0.17947438,-0.042148635,-0.59404889,-0.66266502,"WALKING_UPSTAIRS",1
"155",-0.11354341,-0.29191192,-0.11354341,-0.29191192,-0.44091353,-0.42765152,-0.1612053,-0.21425058,-0.59808511,-0.59631013,-0.28953856,-0.4029539,-0.37666461,-0.50238983,-0.35349524,-0.25778065,-0.61215107,-0.60415752,"WALKING_UPSTAIRS",1
"156",-0.1609031,-0.40943463,-0.1609031,-0.40943463,-0.50226961,-0.45329786,-0.23450335,-0.16974076,-0.62879004,-0.63693073,-0.37070225,-0.52382816,-0.42254399,-0.49859805,-0.21088529,-0.28408636,-0.62753061,-0.675217,"WALKING_UPSTAIRS",1
"157",-0.15544653,-0.39053748,-0.15544653,-0.39053748,-0.47607678,-0.46686571,-0.21470421,-0.15862424,-0.56066451,-0.56945972,-0.38352427,-0.4887337,-0.42805973,-0.52351721,-0.27724782,-0.22333704,-0.55528917,-0.61997247,"WALKING_UPSTAIRS",1
"158",-0.13659556,-0.38608182,-0.13659556,-0.38608182,-0.4445107,-0.44112042,-0.15770558,-0.15214717,-0.551105,-0.56765074,-0.43319269,-0.45599537,-0.4029909,-0.49696366,-0.32987725,-0.18380354,-0.56739301,-0.59840377,"WALKING_UPSTAIRS",1
"159",-0.088105584,-0.22682976,-0.088105584,-0.22682976,-0.39356298,-0.47638637,-0.21782907,-0.20028901,-0.5670185,-0.68193484,-0.25736165,-0.33008445,-0.41310842,-0.57356928,-0.36221134,-0.23326716,-0.65467049,-0.74620984,"WALKING_UPSTAIRS",1
"160",-0.15356809,-0.32198846,-0.15356809,-0.32198846,-0.48220575,-0.52160775,-0.25776972,-0.14718352,-0.56211832,-0.6637195,-0.39802363,-0.38779068,-0.47109933,-0.59802456,-0.33236299,-0.17562659,-0.65216017,-0.70376348,"WALKING_UPSTAIRS",1
"161",-0.1271837,-0.4026472,-0.1271837,-0.4026472,-0.46139921,-0.50086187,-0.0043172015,0.098520781,-0.53946255,-0.63602302,-0.4295266,-0.48039948,-0.48347949,-0.52685808,-0.21760316,0.10058385,-0.62646125,-0.67522747,"WALKING_UPSTAIRS",1
"162",-0.13258213,-0.42796573,-0.13258213,-0.42796573,-0.4488861,-0.51308598,0.015006792,0.0012099526,-0.58231597,-0.6500912,-0.44426029,-0.50732136,-0.46382681,-0.58657257,-0.31868009,0.017625572,-0.63934962,-0.68974531,"WALKING_UPSTAIRS",1
"163",-0.2109106,-0.44135997,-0.2109106,-0.44135997,-0.53499132,-0.56753707,-0.19831651,-0.35703621,-0.65273773,-0.72668504,-0.41305606,-0.54416815,-0.53771599,-0.61130084,-0.46470037,-0.39622137,-0.71446129,-0.76359517,"WALKING_UPSTAIRS",1
"164",-0.16248997,-0.38761003,-0.16248997,-0.38761003,-0.50257789,-0.48614796,-0.24112709,-0.29324569,-0.62252988,-0.68036371,-0.36979867,-0.49256875,-0.45395395,-0.5320112,-0.40064208,-0.34285434,-0.65528888,-0.73871788,"WALKING_UPSTAIRS",1
"165",-0.19378591,-0.31894997,-0.19378591,-0.31894997,-0.5123676,-0.51951896,-0.21674492,-0.32338256,-0.64719475,-0.71542311,-0.42693423,-0.37076367,-0.48038504,-0.57627111,-0.47473315,-0.34349828,-0.68105937,-0.79093633,"WALKING_UPSTAIRS",1
"166",-0.2642458,-0.34058163,-0.2642458,-0.34058163,-0.58322676,-0.68375177,-0.18291195,-0.34518524,-0.6716453,-0.74889161,-0.47532168,-0.37800451,-0.65031931,-0.73395306,-0.45461895,-0.38520419,-0.73052558,-0.79381781,"WALKING_UPSTAIRS",1
"167",-0.23580451,-0.37432701,-0.23580451,-0.37432701,-0.5954524,-0.68544289,-0.29434677,-0.25868666,-0.67423438,-0.71214465,-0.45161404,-0.43161213,-0.6585611,-0.72379208,-0.42781459,-0.27903185,-0.69601859,-0.75598105,"WALKING_UPSTAIRS",1
"168",-0.1196104,-0.33466647,-0.1196104,-0.33466647,-0.50544032,-0.5597437,-0.072142793,-0.24879522,-0.66902467,-0.74512567,-0.48149337,-0.36809851,-0.52153933,-0.61648154,-0.46129468,-0.2489187,-0.7297545,-0.78358879,"WALKING_UPSTAIRS",1
"169",-0.14393494,-0.28395851,-0.14393494,-0.28395851,-0.46105393,-0.41017093,-0.20162108,-0.19055039,-0.63772667,-0.63689422,-0.3463119,-0.36217836,-0.3887694,-0.44235177,-0.39380769,-0.20328643,-0.63344202,-0.66594927,"WALKING_UPSTAIRS",1
"170",-0.11590404,-0.31906248,-0.11590404,-0.31906248,-0.46484668,-0.43478063,-0.0078285619,0.11436936,-0.61252911,-0.62212411,-0.27950184,-0.44796859,-0.40060502,-0.48524201,-0.18173074,0.10469958,-0.60855002,-0.66821927,"WALKING_UPSTAIRS",1
"171",-0.11324947,-0.36831475,-0.11324947,-0.36831475,-0.49928274,-0.55038339,0.018036168,-0.0054966784,-0.63260699,-0.69975664,-0.38787689,-0.45531018,-0.536967,-0.57001838,-0.26530029,-0.016214235,-0.68210495,-0.74680377,"WALKING_UPSTAIRS",1
"172",-0.17019526,-0.42279772,-0.17019526,-0.42279772,-0.49347618,-0.5022276,-0.26585721,-0.35911014,-0.64698464,-0.68564471,-0.41050428,-0.51907096,-0.44525478,-0.58892297,-0.45370534,-0.40567899,-0.67320022,-0.72566892,"WALKING_UPSTAIRS",1
"173",-0.19962581,-0.37187814,-0.19962581,-0.37187814,-0.51460481,-0.48987088,-0.31658604,-0.29308137,-0.65996471,-0.68089052,-0.37520305,-0.46716453,-0.45350135,-0.54360053,-0.35774683,-0.36980208,-0.66520477,-0.72417457,"WALKING_UPSTAIRS",1
"174",-0.1506328,-0.26536176,-0.1506328,-0.26536176,-0.46366681,-0.47703932,-0.18870131,-0.26918231,-0.62687474,-0.67831737,-0.25885017,-0.3828601,-0.43335633,-0.54208449,-0.36192518,-0.33172236,-0.65296236,-0.73939005,"WALKING_UPSTAIRS",1
"175",-0.18524783,-0.2947213,-0.18524783,-0.2947213,-0.50570964,-0.49973268,-0.16204898,-0.35469198,-0.65568852,-0.69917633,-0.35587484,-0.37182784,-0.47578587,-0.53487548,-0.49823933,-0.37428379,-0.69675571,-0.72364799,"WALKING_UPSTAIRS",1
"176",-0.19233501,-0.27083037,-0.19233501,-0.27083037,-0.50538152,-0.29181456,-0.20589406,-0.35456517,-0.67013244,-0.67684454,-0.21462969,-0.417556,-0.27552472,-0.31659799,-0.49718455,-0.37466764,-0.69082454,-0.68135533,"WALKING_UPSTAIRS",1
"177",-0.92460685,-0.92697005,-0.92460685,-0.92697005,-0.98762595,-0.98738536,-0.88342499,-0.8820891,-0.98847533,-0.98548228,-0.93312992,-0.93372024,-0.98569092,-0.98837036,-0.92364973,-0.87793618,-0.98466514,-0.9873609,"STANDING",1
"178",-0.96107654,-0.95970598,-0.96107654,-0.95970598,-0.9908447,-0.99342602,-0.94810622,-0.96292129,-0.99037767,-0.99218949,-0.97204556,-0.95851614,-0.99231099,-0.99356964,-0.97311178,-0.96259241,-0.99177517,-0.99296605,"STANDING",1
"179",-0.97955082,-0.98504729,-0.97955082,-0.98504729,-0.99045171,-0.99181063,-0.964018,-0.97411874,-0.99168848,-0.99276522,-0.98762353,-0.98466128,-0.99120854,-0.99138073,-0.98244828,-0.97313173,-0.99256263,-0.99303417,"STANDING",1
"180",-0.97696384,-0.97259308,-0.97696384,-0.97259308,-0.98267787,-0.97981934,-0.95344151,-0.95148133,-0.98442333,-0.97776903,-0.97358718,-0.97510709,-0.97948344,-0.97882025,-0.96089873,-0.95333172,-0.98153963,-0.97440969,"STANDING",1
"181",-0.96276865,-0.96963677,-0.96276865,-0.96963677,-0.98190103,-0.97943854,-0.95091631,-0.94437226,-0.97992228,-0.97918027,-0.97119809,-0.97226734,-0.97801148,-0.98010533,-0.96337904,-0.94236001,-0.98038417,-0.97862883,"STANDING",1
"182",-0.97114685,-0.97064995,-0.97114685,-0.97064995,-0.98739953,-0.98497571,-0.97508334,-0.96097766,-0.98817154,-0.98582577,-0.97336505,-0.97243469,-0.98366551,-0.98557819,-0.96432702,-0.96507517,-0.98651037,-0.9854609,"STANDING",1
"183",-0.98707568,-0.98465845,-0.98707568,-0.98465845,-0.99024882,-0.98775153,-0.98850476,-0.98572701,-0.99418817,-0.98858143,-0.98484535,-0.9858527,-0.9873888,-0.98683922,-0.9884064,-0.98607371,-0.98965701,-0.98753396,"STANDING",1
"184",-0.99407761,-0.99233,-0.99407761,-0.99233,-0.9958991,-0.99813533,-0.99241647,-0.99413189,-0.99709175,-0.99874008,-0.99363921,-0.9916129,-0.9981571,-0.99676694,-0.9953489,-0.99403637,-0.99862657,-0.99866977,"STANDING",1
"185",-0.9926817,-0.9901367,-0.9926817,-0.9901367,-0.98990945,-0.98295405,-0.99209286,-0.99093326,-0.99321044,-0.99170092,-0.98798764,-0.99243376,-0.98235982,-0.98226028,-0.99141078,-0.99196078,-0.99228154,-0.99104273,"STANDING",1
"186",-0.99028866,-0.9890659,-0.99028866,-0.9890659,-0.98697273,-0.98295091,-0.9923017,-0.99103641,-0.99343112,-0.99155835,-0.98692924,-0.99146099,-0.98156578,-0.98368753,-0.99228902,-0.99145312,-0.99239011,-0.99058841,"STANDING",1
"187",-0.99416937,-0.99167203,-0.99416937,-0.99167203,-0.99325987,-0.99132196,-0.99509982,-0.99544803,-0.99762068,-0.99850781,-0.99110808,-0.99242877,-0.991858,-0.98892121,-0.99635349,-0.9953491,-0.99821108,-0.99881776,"STANDING",1
"188",-0.99491692,-0.99357701,-0.99491692,-0.99357701,-0.99532568,-0.99244915,-0.99347724,-0.99122767,-0.99763151,-0.99858959,-0.99398819,-0.99331908,-0.99190493,-0.99189704,-0.99334443,-0.99102425,-0.99843552,-0.99858433,"STANDING",1
"189",-0.99161808,-0.9941568,-0.99161808,-0.9941568,-0.99343225,-0.99469193,-0.9823054,-0.97333138,-0.99591913,-0.99690792,-0.99440443,-0.99393089,-0.99417821,-0.99419966,-0.98581307,-0.97064091,-0.9971196,-0.99640999,"STANDING",1
